ID,Active users,Sessions,Engaged sessions,Average engagement time per session,Engaged sessions per active user,Events per session,Engagement rate,Event count,Key events,Session key event rate,Income
Z8NX6,3,3,2,8.333333333,0.666666667,3.666666667,0.666666667,11,3,1,0
2YTQI,3,3,1,4,0.333333333,3.333333333,0.333333333,10,3,1,0
2GKZV,3,3,1,2.666666667,0.333333333,3.333333333,0.333333333,10,3,1,0
PE6IN,3,3,1,0,0.333333333,3.333333333,0.333333333,10,3,1,0
T2WNL,3,3,0,0.666666667,0,3.333333333,0,10,3,1,0
4M51H,3,3,0,8,0,3.333333333,0,10,3,1,0
GDAGQ,3,3,0,0.333333333,0,3.333333333,0,10,3,1,0
WARTT,3,3,0,0.666666667,0,3.333333333,0,10,3,1,0
74Y5L,3,3,1,0.666666667,0.333333333,3.333333333,0.333333333,10,3,1,0
7TTSP,3,3,0,1.333333333,0,3.333333333,0,10,3,1,0
AGO6G,3,3,0,1,0,3.333333333,0,10,3,1,0
IZU0D,3,3,1,17,0.333333333,3.333333333,0.333333333,10,3,1,0
N8OWN,3,3,1,1.666666667,0.333333333,3.333333333,0.333333333,10,3,1,0
LO2NI,3,3,0,1.333333333,0,3.333333333,0,10,3,1,0
VFRM3,3,3,0,1,0,3.333333333,0,10,3,1,0
ZO2HY,3,3,1,0,0.333333333,3.333333333,0.333333333,10,3,1,0
JEC2S,3,3,1,0.333333333,0.333333333,3.333333333,0.333333333,10,3,1,0
6JH2D,3,3,2,57.33333333,0.666666667,3.333333333,0.666666667,10,3,1,0
KGTE8,3,3,2,17,0.666666667,3.333333333,0.666666667,10,3,1,0
SEPHG,3,3,1,2,0.333333333,3.333333333,0.333333333,10,3,1,0
5GYNV,3,3,0,0,0,3.333333333,0,10,3,1,0
4VJ1Y,3,4,0,0,0,2.5,0,10,4,1,0
JBC2W,3,3,1,0,0.333333333,3.333333333,0.333333333,10,3,1,0
F1XFT,3,3,1,2.333333333,0.333333333,3.333333333,0.333333333,10,3,1,0
KB32Z,3,3,1,3.333333333,0.333333333,3.333333333,0.333333333,10,3,1,0
5GGVS,3,3,1,3,0.333333333,3.333333333,0.333333333,10,3,1,0
5D99E,3,3,1,1,0.333333333,3.333333333,0.333333333,10,3,1,0
BU0V8,3,3,1,2.333333333,0.333333333,3.333333333,0.333333333,10,3,1,0
KB1CQ,3,3,1,3.333333333,0.333333333,3.333333333,0.333333333,10,3,1,0
S8CL9,3,3,1,9.666666667,0.333333333,3.333333333,0.333333333,10,3,1,0
H0KHB,3,3,1,4.666666667,0.333333333,3.333333333,0.333333333,10,3,1,0
37BXL,3,3,1,0,0.333333333,3.333333333,0.333333333,10,3,1,0
ASCH7,3,3,0,0.333333333,0,3.333333333,0,10,3,1,0
OIE8A,3,3,1,0,0.333333333,3.333333333,0.333333333,10,3,1,0
P1VQF,3,3,0,0.666666667,0,3.333333333,0,10,3,1,0
5Y0B5,3,3,0,0.666666667,0,3.333333333,0,10,3,1,0
O2DM3,3,3,3,22.66666667,1,3.333333333,1,10,3,1,0
5RZ60,3,3,2,13.33333333,0.666666667,3.333333333,0.666666667,10,3,1,0
SR3VU,3,3,1,3.666666667,0.333333333,3.333333333,0.333333333,10,3,1,0
PTEMB,3,3,1,6.666666667,0.333333333,3.333333333,0.333333333,10,3,1,0
OEAQ7,3,3,1,0,0.333333333,3.333333333,0.333333333,10,3,1,0
KMF8R,3,3,0,0,0,3,0,9,3,1,0
A8OV3,3,3,0,0,0,3,0,9,3,1,0
SG9GN,3,3,0,0,0,3,0,9,3,1,0
5MS0A,3,3,0,0,0,3,0,9,3,1,0
4XBTI,3,3,0,0,0,3,0,9,3,1,0
E60CF,3,3,1,0,0.333333333,3,0.333333333,9,3,1,0
IFR8J,3,3,1,5,0.333333333,3,0.333333333,9,3,1,0
WBBJ5,3,3,0,0,0,3,0,9,3,1,0
ASS1T,3,3,0,0,0,3,0,9,3,1,0
251NZ,3,3,2,24,0.666666667,3,0.666666667,9,3,1,0
FUSR6,3,3,0,0,0,3,0,9,3,1,0
MVQ3P,3,3,0,0,0,3,0,9,3,1,0
1AAKA,3,3,0,0,0,3,0,9,3,1,0
9P5GX,3,3,0,0,0,3,0,9,3,1,0
TXQIV,3,3,0,0,0,3,0,9,3,1,0
MK0N8,3,3,0,0,0,3,0,9,3,1,0
FRJG9,3,3,0,0,0,3,0,9,3,1,0
XA5YT,3,3,0,0,0,3,0,9,3,1,0
93CH5,3,3,2,35.33333333,0.666666667,3,0.666666667,9,3,1,0
ZHN3X,3,3,0,0,0,3,0,9,3,1,0
U3NYQ,3,3,0,0,0,3,0,9,3,1,0
FX7OK,3,3,0,0,0,3,0,9,3,1,0
4WFMP,3,3,0,0,0,3,0,9,3,1,0
SE5R6,3,3,0,0,0,3,0,9,3,1,0
YLC95,3,3,0,0,0,3,0,9,3,1,0
2LI8O,3,3,0,0,0,3,0,9,3,1,0
BOY0L,3,3,0,0,0,3,0,9,3,1,0
HX4T9,3,3,0,0,0,3,0,9,3,1,0
1QLEL,3,3,0,0,0,3,0,9,3,1,0
Z81OK,3,3,0,0,0,3,0,9,3,1,0
XFW3H,3,3,1,30.33333333,0.333333333,3,0.333333333,9,3,1,0
XEAXE,3,3,0,0,0,3,0,9,3,1,0
EEAIF,3,3,0,0,0,3,0,9,3,1,0
QGOO2,3,3,0,0,0,3,0,9,3,1,0
GH47T,3,3,0,0,0,3,0,9,3,1,0
CZ421,3,3,0,0,0,3,0,9,3,1,0
G2TEY,3,3,0,0,0,3,0,9,3,1,0
9PB4Q,3,3,0,0,0,3,0,9,3,1,0
ZM3KP,3,3,0,0,0,3,0,9,3,1,0
LE1AZ,3,3,0,0,0,3,0,9,3,1,0
FQXAH,3,3,0,0,0,3,0,9,3,1,0
GDHTH,3,3,0,0,0,3,0,9,3,1,0
WZWLV,3,3,0,0,0,3,0,9,3,1,0
XHXXX,3,3,0,0,0,3,0,9,3,1,0
0WFTD,3,3,0,0,0,3,0,9,3,1,0
IGPF0,3,3,0,0,0,3,0,9,3,1,0
VBMUD,3,3,0,0,0,3,0,9,3,1,0
NI26G,3,3,0,0,0,3,0,9,3,1,0
YISVZ,3,3,1,0,0.333333333,2.666666667,0.333333333,8,3,1,0
G251O,3,3,1,3.333333333,0.333333333,2.666666667,0.333333333,8,3,1,0
1WV2S,3,3,0,0,0,2.666666667,0,8,3,1,0
GM2DN,3,3,1,1,0.333333333,2.333333333,0.333333333,7,3,1,0
63S1W,3,6,4,15.66666667,1.333333333,1.166666667,0.666666667,7,0,0,0
NCGKJ,3,3,0,0,0,2,0,6,3,1,0
LYZWT,3,4,1,7.75,0.333333333,1.5,0.25,6,0,0,0
TVMFI,3,7,3,2.857142857,1,0.428571429,0.428571429,3,0,0,0
00MWE,2,20,17,14.95,8.5,84.95,0.85,1699,39,1,0
229VZ,2,98,79,113.8469388,39.5,14.06122449,0.806122449,1378,124,1,0
EWO37,2,53,50,228,25,21.32075472,0.943396226,1130,71,1,0
67RIT,2,50,37,456.32,18.5,19.56,0.74,978,56,1,0
MR3UA,2,34,31,94.91176471,15.5,23.20588235,0.911764706,789,44,1,0
B66XV,2,13,13,193.8461538,6.5,58.53846154,1,761,31,1,0
4GIII,2,5,5,497.6,2.5,122.2,1,611,11,1,0
8ZTCC,2,34,21,78,10.5,17,0.617647059,578,42,1,0
80SJ7,2,57,42,65.24561404,21,9.192982456,0.736842105,524,74,1,0
8BPYA,2,30,21,183.1,10.5,17.46666667,0.7,524,30,1,0
PMGFO,2,53,27,36.0754717,13.5,9.566037736,0.509433962,507,246,1,0
CJTFD,2,25,15,87.44,7.5,20.24,0.6,506,40,1,0
6S7I6,2,4,4,1405.25,2,113.75,1,455,8,1,0
E1R05,2,36,27,108.0555556,13.5,12.30555556,0.75,443,40,1,0
6NJXY,2,28,14,86.35714286,7,14,0.5,392,28,1,0
BX0KC,2,5,4,256.2,2,76.2,0.8,381,11,1,0
G8PH6,2,26,23,456.9615385,11.5,14.03846154,0.884615385,365,29,1,0
EI6QK,2,4,3,1916.75,1.5,90.5,0.75,362,31,1,0
AGE1S,2,19,17,131.0526316,8.5,17.84210526,0.894736842,339,21,1,0
8NPMT,2,3,2,410.6666667,1,111.6666667,0.666666667,335,4,1,0
0TY6C,2,47,35,91.10638298,17.5,6.680851064,0.744680851,314,50,1,0
OOAPV,2,19,12,80.36842105,6,16.10526316,0.631578947,306,208,1,0
F6DIL,2,9,8,398.2222222,4,33.88888889,0.888888889,305,50,1,0
5CRI9,2,43,37,170.5581395,18.5,6.674418605,0.860465116,287,46,1,0
ABZKI,2,37,25,38.89189189,12.5,7.405405405,0.675675676,274,41,1,0
B8IHV,2,11,9,96.09090909,4.5,24.72727273,0.818181818,272,15,1,0
RMW7G,2,10,8,4.6,4,26.4,0.8,264,10,1,0
LV6V1,2,54,28,60.51851852,14,4.648148148,0.518518519,251,74,1,0
O5FYP,2,5,4,267.8,2,50.2,0.8,251,20,1,0
STQW9,2,15,13,100,6.5,16.33333333,0.866666667,245,29,1,0
U4TH2,2,9,7,385.5555556,3.5,27.11111111,0.777777778,244,11,1,0
IM3ZM,2,16,14,150.3125,7,14.875,0.875,238,16,1,0
RYFA2,2,38,29,1.184210526,14.5,6.263157895,0.763157895,238,109,1,0
8LGHE,2,11,7,235.2727273,3.5,20.90909091,0.636363636,230,16,1,0
EGFZX,2,3,3,923.6666667,1.5,72.66666667,1,218,3,1,0
19KJX,2,4,2,103,1,54.25,0.5,217,5,1,0
UOCFQ,2,2,2,621,1,108,1,216,3,1,0
H6F7B,2,12,11,159.9166667,5.5,17.83333333,0.916666667,214,23,1,0
U8MS3,2,8,6,212.5,3,26.5,0.75,212,11,1,0
ZBGUJ,2,6,3,289.3333333,1.5,33.5,0.5,201,7,1,0
MF9U7,2,15,6,65.66666667,3,13.06666667,0.4,196,21,1,0
IAGGC,2,6,3,432.6666667,1.5,31.66666667,0.5,190,6,1,0
WJNE6,2,7,5,383.2857143,2.5,26,0.714285714,182,14,1,0
KONRH,2,5,3,354.6,1.5,35.8,0.6,179,16,1,0
TW4Q0,2,7,6,352.8571429,3,24.57142857,0.857142857,172,7,1,0
K0XO5,2,5,4,174.6,2,33.8,0.8,169,5,1,0
62HET,2,14,9,125.0714286,4.5,11.92857143,0.642857143,167,14,1,0
EPTIE,2,20,13,29.1,6.5,8.1,0.65,162,24,1,0
LRVIZ,2,4,3,155,1.5,39.5,0.75,158,6,1,0
O7ZQE,2,13,10,36.92307692,5,11.84615385,0.769230769,154,13,1,0
0FNKJ,2,14,12,70.71428571,6,10.92857143,0.857142857,153,20,1,0
AIP4P,2,9,5,81.11111111,2.5,16.66666667,0.555555556,150,13,1,0
464IU,2,21,20,20.95238095,10,7.047619048,0.952380952,148,27,1,0
E54ZG,2,4,2,271.75,1,36.75,0.5,147,5,1,0
10AQ9,2,3,2,780.3333333,1,48.66666667,0.666666667,146,10,1,0
5M0GJ,2,4,3,184.5,1.5,35.5,0.75,142,4,1,0
QMXDX,2,6,4,341.8333333,2,23.33333333,0.666666667,140,11,1,0
YN55I,2,28,20,5.714285714,10,5,0.714285714,140,48,1,0
38N4X,2,11,8,117.5454545,4,12.54545455,0.727272727,138,11,1,0
FTBLF,2,4,4,199.75,2,34.25,1,137,4,1,0
GUX40,2,8,6,112.25,3,17.125,0.75,137,8,1,0
PUDPU,2,2,2,2029,1,68,1,136,4,1,0
8RH7M,2,19,12,366.1578947,6,7.157894737,0.631578947,136,27,1,0
BEADS,2,19,12,42.05263158,6,6.789473684,0.631578947,129,21,1,0
14LJ5,2,2,1,940,0.5,64,0.5,128,3,1,0
9TUY6,2,12,3,59.83333333,1.5,10.66666667,0.25,128,12,1,0
24AT7,2,4,3,288.25,1.5,31.75,0.75,127,7,1,0
LXT2M,2,3,2,373.3333333,1,41.66666667,0.666666667,125,4,1,0
THWGI,2,9,7,60.88888889,3.5,13.11111111,0.777777778,118,10,1,0
7J5C4,2,5,3,168.8,1.5,23.4,0.6,117,5,1,0
9Y6X4,2,3,1,92.33333333,0.5,39,0.333333333,117,3,1,0
G3FVE,2,8,4,99.625,2,14.5,0.5,116,8,1,0
26TP7,2,2,1,381.5,0.5,57.5,0.5,115,2,1,0
7GTC9,2,10,5,157.3,2.5,11.4,0.5,114,10,1,0
FUFBM,2,14,10,61.21428571,5,8.071428571,0.714285714,113,38,1,0
5VIJR,2,6,6,112.3333333,3,18.83333333,1,113,15,1,0
C92OC,2,2,2,315,1,55.5,1,111,3,1,0
RBR0D,2,6,6,169.5,3,17.83333333,1,107,10,1,0
BU3QF,2,16,12,55.3125,6,6.6875,0.75,107,20,1,0
EKO2D,2,13,12,95.07692308,6,8.230769231,0.923076923,107,17,1,0
I2U5I,2,16,9,72.5625,4.5,6.625,0.5625,106,17,1,0
9XH15,2,2,1,388,0.5,52.5,0.5,105,2,1,0
JXDR4,2,7,4,195.2857143,2,14.85714286,0.571428571,104,12,1,0
YTFYG,2,2,2,335.5,1,51.5,1,103,6,1,0
IDIPH,2,13,5,55.84615385,2.5,7.846153846,0.384615385,102,14,1,0
RQ752,2,8,8,176,4,12.75,1,102,9,1,0
ZTPV8,2,3,1,664,0.5,33,0.333333333,99,4,1,0
00BS8,2,4,4,95.75,2,24.75,1,99,4,1,0
S00ZH,2,10,9,53.3,4.5,9.8,0.9,98,10,1,0
GHGLK,2,2,2,762.5,1,47,1,94,2,1,0
6JM1X,2,9,7,1.888888889,3.5,10.44444444,0.777777778,94,22,1,0
R2MII,2,4,4,211.75,2,23.25,1,93,4,1,0
FU5B9,2,6,5,215,2.5,15.16666667,0.833333333,91,11,1,0
PFNI1,2,2,1,712,0.5,44.5,0.5,89,2,1,0
I5NI1,2,6,6,182.1666667,3,14.66666667,1,88,7,1,0
A2147,2,3,2,525.3333333,1,29,0.666666667,87,18,1,0
9OBFM,2,5,4,28.2,2,17.2,0.8,86,6,1,0
N2CAA,2,5,4,46.2,2,17.2,0.8,86,8,1,0
8MX9Q,2,12,11,34.58333333,5.5,7.166666667,0.916666667,86,19,1,0
T24LX,2,11,7,43,3.5,7.818181818,0.636363636,86,38,1,0
AYXCN,2,4,1,148.5,0.5,21.5,0.25,86,5,1,0
LLI5B,2,2,2,322,1,42,1,84,2,1,0
NJV2H,2,8,8,104,4,10.5,1,84,10,1,0
42A5J,2,11,8,114.7272727,4,7.636363636,0.727272727,84,11,1,0
4PW68,2,13,7,22.23076923,3.5,6.384615385,0.538461538,83,13,1,0
9CB5E,2,8,5,52.625,2.5,10.125,0.625,81,9,1,0
AXYJ5,2,8,5,64.625,2.5,10.125,0.625,81,10,1,0
4PJXW,2,13,7,216.7692308,3.5,6.230769231,0.538461538,81,17,1,0
96568,2,4,3,224.75,1.5,20,0.75,80,5,1,0
0EYL5,2,2,2,345.5,1,39,1,78,6,1,0
BTC8J,2,3,3,551,1.5,26,1,78,7,1,0
2FWGS,2,3,2,129,1,26,0.666666667,78,4,1,0
T2GM0,2,3,3,537.3333333,1.5,25,1,75,7,1,0
C00FZ,2,3,1,1068.333333,0.5,25,0.333333333,75,3,1,0
ZD078,2,10,7,98.6,3.5,7.5,0.7,75,11,1,0
4OKUP,2,2,2,668,1,37,1,74,17,1,0
WLOIB,2,5,4,175,2,14.6,0.8,73,7,1,0
TEFY1,2,4,4,54.75,2,17.75,1,71,5,1,0
KO5YM,2,8,4,10.625,2,8.875,0.5,71,8,1,0
T2ZDH,2,3,3,109.3333333,1.5,23,1,69,3,1,0
FMO79,2,3,3,254.3333333,1.5,22.66666667,1,68,4,1,0
98C3H,2,2,2,112.5,1,34,1,68,2,1,0
85DQ0,2,11,6,37,3,6.090909091,0.545454545,67,12,1,0
5UGT8,2,5,3,97.6,1.5,13.2,0.6,66,5,1,0
NWRAD,2,7,5,34,2.5,9.428571429,0.714285714,66,7,1,0
VTJF8,2,4,2,133,1,16.5,0.5,66,4,1,0
4Z7MU,2,16,10,0,5,4,0.625,64,24,1,0
QDNPF,2,3,3,268,1.5,21,1,63,8,1,0
G1793,2,2,2,205.5,1,31.5,1,63,4,1,0
VKY4F,2,6,4,24,2,10,0.666666667,60,6,1,0
MN2CZ,2,2,2,180.5,1,30,1,60,2,1,0
2JOI3,2,2,2,137.5,1,29.5,1,59,2,1,0
HIH0F,2,3,3,145,1.5,19.66666667,1,59,6,1,0
BGGNP,2,3,1,76.33333333,0.5,19.66666667,0.333333333,59,3,1,0
5G0U5,2,2,2,382,1,29,1,58,3,1,0
OWZIB,2,4,4,235.5,2,14.5,1,58,9,1,0
1HUIQ,2,4,4,116.5,2,14.5,1,58,4,1,0
FEDWZ,2,3,1,317,0.5,19.33333333,0.333333333,58,3,1,0
WK2TX,2,3,3,50.66666667,1.5,19.33333333,1,58,3,1,0
MXXXC,2,6,3,108.8333333,1.5,9.666666667,0.5,58,6,1,0
J35JZ,2,6,3,67.5,1.5,9.666666667,0.5,58,7,1,0
HO500,2,3,3,158.3333333,1.5,19,1,57,5,1,0
PH4TD,2,5,3,201.8,1.5,11.4,0.6,57,5,1,0
E97AU,2,4,2,223.25,1,14.25,0.5,57,6,1,0
JSR4H,2,2,2,131.5,1,28.5,1,57,7,1,0
UCS2J,2,2,2,79.5,1,28,1,56,2,1,0
ZCGUQ,2,2,2,366,1,27.5,1,55,2,1,0
KWCCI,2,2,2,105.5,1,27.5,1,55,2,1,0
F41VZ,2,2,2,336,1,27.5,1,55,5,1,0
709FX,2,3,1,199,0.5,17.66666667,0.333333333,53,3,1,0
BTE8G,2,6,2,81.16666667,1,8.666666667,0.333333333,52,6,1,0
8S650,2,2,2,783.5,1,26,1,52,2,1,0
1PR7A,2,3,3,776.3333333,1.5,17,1,51,3,1,0
EA8ZI,2,3,3,18.66666667,1.5,17,1,51,9,1,0
4VWQK,2,2,2,157.5,1,25.5,1,51,2,1,0
6X185,2,6,3,35.66666667,1.5,8.5,0.5,51,6,1,0
XV562,2,5,5,27.4,2.5,10.2,1,51,6,1,0
GPYCU,2,9,6,12,3,5.555555556,0.666666667,50,17,1,0
HX9UC,2,6,6,52.66666667,3,8.333333333,1,50,7,1,0
EHA2Q,2,2,1,442.5,0.5,25,0.5,50,3,1,0
BZM0W,2,2,2,355.5,1,24.5,1,49,0,0,0
3TRT2,2,3,2,124.6666667,1,16.33333333,0.666666667,49,3,1,0
DU8KF,2,22,3,0,1.5,2.227272727,0.136363636,49,22,1,0
L4NTC,2,3,3,368,1.5,16.33333333,1,49,5,1,0
9J4XP,2,2,1,160.5,0.5,24.5,0.5,49,2,1,0
I0K2W,2,6,6,137.8333333,3,8,1,48,6,1,0
NSE2O,2,6,3,32.66666667,1.5,8,0.5,48,6,1,0
J5IKV,2,8,5,113.875,2.5,6,0.625,48,8,1,0
1EP7C,2,9,5,26.33333333,2.5,5.333333333,0.555555556,48,10,1,0
OCZ26,2,2,2,338.5,1,23.5,1,47,3,1,0
XCG5E,2,4,4,190.75,2,11.75,1,47,5,1,0
HVLPU,2,3,2,151,1,15.33333333,0.666666667,46,4,1,0
N9LYU,2,2,0,396,0,22.5,0,45,0,0,0
ZJX5D,2,2,2,117.5,1,22.5,1,45,17,1,0
TIUMI,2,4,3,528.5,1.5,11.25,0.75,45,5,1,0
4ZC6A,2,5,4,46.4,2,9,0.8,45,5,1,0
TEGO6,2,2,2,268.5,1,22.5,1,45,2,1,0
JBCQX,2,3,2,148,1,14.66666667,0.666666667,44,3,1,0
SAS1N,2,2,2,126.5,1,22,1,44,2,1,0
11UX0,2,5,4,144.4,2,8.8,0.8,44,5,1,0
X6AI1,2,5,1,136.8,0.5,8.8,0.2,44,5,1,0
MPW3T,2,6,4,321.5,2,7.333333333,0.666666667,44,6,1,0
D4P08,2,6,1,25.33333333,0.5,7.333333333,0.166666667,44,7,1,0
ZFO3V,2,4,3,32.5,1.5,10.75,0.75,43,7,1,0
SR4GF,2,2,2,273,1,21.5,1,43,2,1,0
HOLA2,2,2,2,233.5,1,21.5,1,43,2,1,0
YA11Z,2,6,4,18.83333333,2,7.166666667,0.666666667,43,8,1,0
7JMXE,2,7,3,41.28571429,1.5,6.142857143,0.428571429,43,7,1,0
504LR,2,3,2,19,1,14.33333333,0.666666667,43,4,1,0
LSC1K,2,8,6,23,3,5.25,0.75,42,8,1,0
WF6ZW,2,3,2,236.3333333,1,14,0.666666667,42,9,1,0
CL2C1,2,2,2,116.5,1,21,1,42,2,1,0
4ZRBY,2,2,2,569,1,21,1,42,10,1,0
98K0L,2,3,2,149,1,14,0.666666667,42,3,1,0
3UBBB,2,7,6,33.85714286,3,6,0.857142857,42,11,0.142857143,0
JNE6V,2,5,3,154.2,1.5,8.2,0.6,41,5,1,0
D47LN,2,5,4,51.2,2,8,0.8,40,5,1,0
9G7SZ,2,2,2,107,1,20,1,40,4,1,0
MKS65,2,2,2,79.5,1,20,1,40,2,1,0
TAH2X,2,2,1,132.5,0.5,20,0.5,40,2,1,0
9B0VE,2,3,3,157,1.5,13.33333333,1,40,6,1,0
OMQDU,2,3,3,26,1.5,13.33333333,1,40,7,1,0
ZU4TF,2,2,2,381.5,1,19.5,1,39,2,1,0
ZMSDC,2,2,2,114,1,19,1,38,2,1,0
SSVBL,2,2,1,114,0.5,19,0.5,38,4,1,0
X9APP,2,7,3,32,1.5,5.428571429,0.428571429,38,8,1,0
USG2W,2,2,2,222,1,19,1,38,2,1,0
TS8JX,2,2,2,38,1,18.5,1,37,2,1,0
BNI9Q,2,3,2,113.3333333,1,12.33333333,0.666666667,37,3,1,0
LJXL9,2,17,1,0,0.5,2.176470588,0.058823529,37,17,1,0
JQMUU,2,5,3,74.2,1.5,7.4,0.6,37,6,1,0
KRP0L,2,2,2,145,1,18.5,1,37,2,1,0
VGYWJ,2,2,1,79,0.5,18.5,0.5,37,2,1,0
I0LL4,2,3,2,76.33333333,1,12,0.666666667,36,5,1,0
D419A,2,8,4,45.625,2,4.5,0.5,36,10,1,0
HHFCR,2,6,5,40.33333333,2.5,6,0.833333333,36,7,1,0
AKEW5,2,3,1,125.6666667,0.5,12,0.333333333,36,4,1,0
ZF6B8,2,2,2,289.5,1,18,1,36,2,1,0
82AL3,2,3,2,110.6666667,1,12,0.666666667,36,5,1,0
JLOSB,2,7,6,22.57142857,3,5.142857143,0.857142857,36,9,1,0
0SEDX,2,2,2,25,1,18,1,36,3,1,0
F7HOO,2,3,2,66.33333333,1,12,0.666666667,36,3,1,0
ZX1UA,2,4,4,37.5,2,8.75,1,35,6,1,0
08UFT,2,2,2,92,1,17.5,1,35,3,1,0
IBLID,2,3,3,61.33333333,1.5,11.66666667,1,35,4,1,0
OF1F9,2,2,2,42.5,1,17.5,1,35,3,1,0
0O296,2,3,1,65.66666667,0.5,11.66666667,0.333333333,35,4,1,0
RQ82K,2,17,1,0,0.5,2.058823529,0.058823529,35,17,1,0
TP293,2,3,2,98.66666667,1,11.33333333,0.666666667,34,3,1,0
62AY1,2,2,2,173.5,1,17,1,34,2,1,0
ISALR,2,2,2,27.5,1,17,1,34,3,1,0
5E9ZH,2,4,3,53.5,1.5,8.5,0.75,34,5,1,0
XBUUJ,2,3,2,227.6666667,1,11,0.666666667,33,3,1,0
UBM3I,2,4,3,29.75,1.5,8.25,0.75,33,5,1,0
PDQO4,2,2,2,153.5,1,16.5,1,33,3,1,0
VRSKP,2,3,2,48,1,11,0.666666667,33,3,1,0
NX44Z,2,10,2,1.3,1,3.3,0.2,33,10,1,0
754X1,2,4,3,138,1.5,8.25,0.75,33,4,1,0
F79K0,2,5,3,35.2,1.5,6.4,0.6,32,5,1,0
VNPD1,2,4,4,47.75,2,8,1,32,4,1,0
JE1G6,2,2,1,134,0.5,16,0.5,32,2,1,0
81M6F,2,6,2,38,1,5.333333333,0.333333333,32,7,1,0
7BUEB,2,3,1,55,0.5,10.66666667,0.333333333,32,3,1,0
T0JIE,2,4,2,123.5,1,7.75,0.5,31,6,1,0
IZPPQ,2,2,2,166.5,1,15.5,1,31,2,1,0
MEH6L,2,3,2,234.6666667,1,10.33333333,0.666666667,31,4,1,0
O2T39,2,3,1,36.33333333,0.5,10.33333333,0.333333333,31,3,1,0
H6LO4,2,9,6,0,3,3.444444444,0.666666667,31,15,1,0
O719Z,2,9,4,23.77777778,2,3.444444444,0.444444444,31,10,1,0
K1C9F,2,2,2,188.5,1,15,1,30,4,1,0
6P18B,2,2,2,65.5,1,15,1,30,6,1,0
6COUB,2,2,1,171,0.5,15,0.5,30,3,1,0
AK935,2,8,6,35.125,3,3.75,0.75,30,10,1,0
YM5ZR,2,5,2,27,1,5.8,0.4,29,5,1,0
FHH4J,2,4,4,39.75,2,7.25,1,29,4,1,0
DY2QZ,2,2,2,95,1,14.5,1,29,4,1,0
3VK2P,2,2,2,209,1,14.5,1,29,1,0.5,0
VX2UV,2,2,2,85,1,14.5,1,29,2,1,0
IJUJV,2,2,2,125,1,14.5,1,29,3,1,0
5UOXH,2,5,4,12,2,5.8,0.8,29,5,1,0
VX2US,2,2,2,69.5,1,14,1,28,2,1,0
PCTDN,2,9,2,3.111111111,1,3.111111111,0.222222222,28,9,1,0
0BOJY,2,2,1,341.5,0.5,14,0.5,28,2,1,0
E9ZJC,2,2,1,35.5,0.5,14,0.5,28,2,1,0
B9RZ8,2,3,2,27,1,9.333333333,0.666666667,28,3,1,0
2QOLY,2,2,2,201,1,14,1,28,2,1,0
CBM0A,2,2,2,306.5,1,14,1,28,2,1,0
WWEI6,2,3,1,48,0.5,9,0.333333333,27,3,1,0
7JXXH,2,3,2,259,1,9,0.666666667,27,3,1,0
42VTX,2,2,2,248,1,13.5,1,27,2,1,0
AJV9P,2,3,2,40.66666667,1,9,0.666666667,27,3,1,0
QVHO2,2,2,1,116.5,0.5,13.5,0.5,27,3,1,0
E4KF7,2,2,1,175.5,0.5,13.5,0.5,27,2,1,0
XCP23,2,3,1,150.3333333,0.5,9,0.333333333,27,3,1,0
E0MA5,2,4,2,35.75,1,6.75,0.5,27,5,1,0
USAT2,2,7,7,0,3.5,3.857142857,1,27,15,1,0
816N1,2,2,2,86.5,1,13.5,1,27,2,1,0
FZOLN,2,2,2,63.5,1,13,1,26,3,1,0
0JNSK,2,3,3,87,1.5,8.666666667,1,26,3,1,0
UDNAV,2,6,4,21.66666667,2,4.333333333,0.666666667,26,7,1,0
BYVAR,2,2,2,79.5,1,13,1,26,2,1,0
V5H0R,2,2,2,40,1,13,1,26,2,1,0
UXN5W,2,2,2,75,1,13,1,26,2,1,0
NT58R,2,3,1,74,0.5,8.666666667,0.333333333,26,3,1,0
LZW24,2,2,1,316,0.5,13,0.5,26,2,1,0
9DZ8U,2,7,3,21.14285714,1.5,3.714285714,0.428571429,26,7,1,0
X7L2U,2,3,2,126.3333333,1,8.666666667,0.666666667,26,3,1,0
3WVPJ,2,9,3,2.111111111,1.5,2.777777778,0.333333333,25,9,1,0
Z3JPJ,2,2,2,52,1,12.5,1,25,3,1,0
15V7Q,2,2,2,49.5,1,12.5,1,25,2,1,0
TNRCC,2,7,5,0,2.5,3.571428571,0.714285714,25,10,1,0
IZBZJ,2,11,1,0.727272727,0.5,2.272727273,0.090909091,25,11,1,0
SF423,2,10,0,0,0,2.5,0,25,10,1,0
9L1PX,2,4,2,19.25,1,6.25,0.5,25,5,1,0
IQKK0,2,2,2,76,1,12.5,1,25,2,1,0
FD9I9,2,3,2,137.3333333,1,8.333333333,0.666666667,25,3,1,0
P18U0,2,7,0,0,0,3.571428571,0,25,7,1,0
3FUSY,2,5,3,20.2,1.5,5,0.6,25,5,1,0
VMNXX,2,2,1,73,0.5,12.5,0.5,25,3,1,0
5NNGJ,2,2,2,82.5,1,12.5,1,25,2,1,0
5Q45E,2,3,1,62.33333333,0.5,8.333333333,0.333333333,25,4,1,0
KR8DS,2,2,1,404.5,0.5,12,0.5,24,2,1,0
